Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Country,City,Store_Name,Sales_Channel,Product_Category,Product_Name,SKU,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit,Payment_Method,Customer_Rating,Return_Reason,Currency,Inventory_Available
PUMA134174,2/12/2023,C58684,Nicole Bryant,F,26,UAE,Paris,Puma London,Mobile App,T-Shirts,Puma Sports Shoes 51,SKU416384,5,8742,20,43710,28383.27,15326.73,PayPal,4,Wrong Size,GBP,242
PUMA127671,3/16/2025,C77794,Erika Gonzalez,F,29,France,Delhii,PUMA Mumbai,Store,Sports Shoes,Puma T-Shirts 1,SKU662871,4,6223,20,24892,15915.79,8976.21,PayPal,,Changed Mind,EUR,958
PUMA105749,4/17/2025,C79370,Jerry Bradford,M,62,India,New York,Puma London,Website,T-Shirts,Puma T-Shirts 41,SKU626998,2,4743,25,9486,5125.25,4360.75,UPI,,Damaged,GBP,398
PUMA105790,18/07/2025,C75028,Aaron Smith,F,21,India,Berlin,Puma London,Store,Sports Shoes,Puma Accessories 81,SKU927345,7,8807,0,61649,28924.72,32724.28,PayPal,5,Late Delivery,AED,810
PUMA149491,4/19/2023,C32738,Taylor Scott,M,22,India,Dubai,Puma NYC,Website,Accessories,Puma Track Pants 93,SKU235517,3,10257,5,30771,14742.35,16028.65,PayPal,2,Damaged,GBP,845
PUMA148690,1/28/2023,C61927,Elizabeth Pena,F,18,France,Mumbai ,Puma NYC,Store,Running Shoes,Puma Sports Shoes 45,SKU733485,6,5080,10,30480,21184.75,9295.25,Net Banking,1,Late Delivery,AED,200
PUMA146418,Mar 06 2024,C39613,Ashley Rodriguez,,18,UAE,Berlin,Puma London,Mobile App,Accessories,Puma Sports Shoes 59,SKU335952,2,9061,15,18122,11647.48,6474.52,Cash,5,,AED,846
PUMA105642,8/16/2025,C33603,Timothy Patterson,Male,,France,New York,PUMA Mumbai,Store,Sports Shoes,Puma Sports Shoes 80,SKU264926,3,1537,5,4611,2667.59,1943.41,Net Banking,4,Damaged,INR,372
PUMA148650,16/03/2024,C84853,Meagan Fisher,F,44,Australia,Berlin,PUMA Mumbai,Mobile App,Jackets,Puma Jackets 36,SKU876735,10,4270,30,42700,26207.36,16492.64,Card,1,Wrong Size,INR,825
PUMA116445,10/15/2023,C94280,Stephen Waters,Female,24,UK,Paris,Puma Berlin,Marketplace,Jackets,Puma Accessories 73,SKU410014,6,8484,5,50904,28154.15,22749.85,Net Banking,,,EUR,961
PUMA148830,3/28/2025,C85498,Katie Rogers,F,,France,Delhi,Puma Dubai,Marketplace,Accessories,Puma T-Shirts 57,SKU662331,9,9790,5,-88110,66109,22001,PayPal,2,Late Delivery,INR,120
PUMA105847,Jan 21 2024,C75464,Steven Knight,,21,Australia,Mumbai ,Puma Berlin,Mobile App,Jackets,Puma Accessories 98,SKU235468,2,10047,20,20094,14847.9,5246.1,Net Banking,5,Late Delivery,EUR,759
PUMA112531,8/1/2023,C93850,Donna Smith MD,F,31,France,Delhi,Puma-Mumbai,Store,Running Shoes,Puma Running Shoes 7,SKU801828,3,2583,15,7749,3968.65,3780.35,PayPal,,Damaged,EUR,322
PUMA102732,17/08/2024,C56779,,,53,Germany,Paris,Puma Dubai,Marketplace,Track Pants,Puma Running Shoes 47,SKU565142,9,9931,10,89379,72793.89,16585.11,Net Banking,1,,USD,390
PUMA136993,Oct 15 2023,C49082,Amy Winters,F,,Australia,Mumbai ,Puma Berlin,Mobile App,Jackets,Puma Track Pants 86,SKU968835,8,7217,15,57736,30120.53,27615.47,UPI,2,Wrong Size,EUR,197
PUMA111054,1/10/2023,C67369,Crystal Bryant,Female,22,UK,Mumbai,Puma Delhi,Mobile App,Jackets,Puma T-Shirts 92,SKU412962,9,3993,15,35937,25684.97,10252.03,Card,2,Delivered - Not Returned,AED,676
PUMA104367,12/5/2024,C70999,Cristina Johnson MD,M,58,Germany,London,Puma Dubai,Store,T-Shirts,Puma Sports Shoes 99,SKU497519,4,2832,10,11328,6798.97,4529.03,Cash,,Late Delivery,EUR,295
PUMA142697,21/01/2024,C58545,Jacob Pineda,M,56,Australia,Bangalore,Puma NYC,Store,Sports Shoes,Puma Accessories 100,SKU338500,2,1783,15,3566,2834.79,731.21,PayPal,4,Late Delivery,USD,993
PUMA110796,8/10/2025,C77067,Jillian Young,,50,USA,New York,Puma Mumbai,Store,Accessories,Puma Track Pants 95,SKU448384,5,8797,25,-43985,37241.36,6743.64,Cash,2,Late Delivery,GBP,187
PUMA126546,18/01/2024,C80350,Mark Krueger Jr.,,41,UK,Bangalore,Puma-Mumbai,Website,T-Shirts,Puma T-Shirts 37,SKU552630,6,10127,20,60762,49333.78,11428.22,UPI,1,Wrong Size,GBP,449
PUMA130793,Oct 09 2024,C47804,,F,28,France,Delhii,Puma Delhi,Website,Running Shoes,Puma Running Shoes 21,SKU378378,6,11483,0,68898,32422.47,36475.53,PayPal,5,Wrong Size,AED,489
PUMA105301,8/1/2023,C34181,Richard Marshall,,21,France,New York,Puma-Mumbai,Store,Sports Shoes,Puma Sports Shoes 71,SKU425288,2,11901,5,23802,13666.49,10135.51,UPI,5,Delivered - Not Returned,INR,209
PUMA122744,Jul 20 2024,C94748,Samantha Hardy,Male,59,UAE,Mumbai,PUMA Mumbai,Mobile App,Accessories,Puma Running Shoes 56,SKU502122,8,1663,5,13304,8555,4749,PayPal,2,,INR,894
PUMA142388,12/6/2024,C45788,Michelle Diaz,,,France,Delhii,Puma London,Store,Running Shoes,Puma Sports Shoes 12,SKU868632,2,7785,0,15570,12644.63,2925.37,Cash,,Damaged,EUR,281
PUMA143825,8/28/2024,C66520,Joseph Williams,Male,41,France,London,Puma Dubai,Marketplace,Track Pants,Puma Sports Shoes 66,SKU780143,4,994,10,3976,2299.18,1676.82,Card,1,Damaged,GBP,61
PUMA118509,Dec 20 2023,C91693,Laura Williams,M,18,Germany,NewYork,Puma-Mumbai,Mobile App,Accessories,Puma Jackets 33,SKU597721,5,2387,15,11935,9347.4,2587.6,PayPal,3,,GBP,101
PUMA138839,12/10/2025,C74482,,Male,61,UK,London,PUMA Mumbai,Mobile App,Running Shoes,Puma Sports Shoes 64,SKU349481,2,11261,0,22522,10506.44,12015.56,UPI,,,USD,348
PUMA144964,7/15/2023,C63409,Cheryl Bishop,F,54,France,Mumbai,Puma-Mumbai,Store,Accessories,Puma Accessories 88,SKU293110,5,4954,10,24770,17359.95,7410.05,UPI,4,Wrong Size,EUR,132
PUMA121941,2/3/2025,C26417,Robert Soto,,56,Australia,Delhii,Puma Dubai,Marketplace,T-Shirts,Puma T-Shirts 2,SKU684851,3,3025,30,9075,4315.89,4759.11,Card,3,Wrong Size,EUR,311
PUMA124724,4/22/2024,C26488,Lauren Cline,,38,UK,Mumbai ,Puma Delhi,Website,Accessories,Puma Sports Shoes 85,SKU816833,7,10755,25,75285,37660.14,37624.86,Card,3,Wrong Size,EUR,668
PUMA128624,4/20/2024,C36269,Jonathan Soto,M,31,Germany,Mumbai ,Puma Mumbai,Store,Track Pants,Puma T-Shirts 41,SKU851931,2,5266,10,10532,5504.75,5027.25,UPI,5,Late Delivery,GBP,516
PUMA129697,Jul 20 2024,C65658,Kathryn Brady,Male,60,Australia,Dubai,PUMA Mumbai,Mobile App,Running Shoes,Puma Jackets 54,SKU224758,1,9097,0,9097,4454.05,4642.95,UPI,4,Changed Mind,AED,76
PUMA140017,7/15/2025,C68271,Thomas Arias,F,15,UK,Dubai,Puma-Mumbai,Website,Jackets,Puma Sports Shoes 90,SKU311308,6,3849,0,23094,16717.31,6376.69,Card,1,,INR,874
PUMA100002,12/11/2024,C98351,Jason Smith,Female,44,Germany,Delhi,Puma NYC,Marketplace,Running Shoes,Puma Sports Shoes 38,SKU752735,2,10382,5,20764,10420.98,10343.02,Card,2,Changed Mind,USD,633
PUMA135732,Mar 23 2025,C77714,Brenda Anderson,Female,42,France,Berlin,Puma London,Marketplace,T-Shirts,Puma Track Pants 89,SKU510085,5,8891,25,44455,23174.39,21280.61,PayPal,5,,INR,793
PUMA119068,7/29/2025,C16925,Willie Mason,,,UK,NewYork,PUMA Mumbai,Store,Track Pants,Puma Sports Shoes 9,SKU726233,10,768,30,7680,5059.87,2620.13,PayPal,,Changed Mind,EUR,219
PUMA102222,9/7/2023,C63470,Rebecca Webster,F,51,UAE,Dubai,Puma Mumbai,Mobile App,Running Shoes,Puma Accessories 69,SKU145560,10,2290,10,22900,18561.8,4338.2,Net Banking,2,Late Delivery,INR,204
PUMA108866,1/10/2023,C67170,Kristina Davidson,,51,UK,Paris,Puma Delhi,Marketplace,Jackets,Puma Running Shoes 22,SKU788391,7,10306,10,72142,46366.28,25775.72,UPI,2,Late Delivery,GBP,770
PUMA102715,1/5/2026,C97675,Richard Klein,F,32,UK,Dubai,Puma NYC,Marketplace,Accessories,Puma Jackets 82,SKU912643,3,4770,0,14310,6470.78,7839.22,Cash,1,Delivered - Not Returned,USD,398
PUMA119929,Oct 01 2025,C51895,Claire Hernandez,Female,27,UAE,Mumbai,Puma London,Store,T-Shirts,Puma Running Shoes 64,SKU860710,7,7555,30,52885,24694.01,28190.99,PayPal,4,Changed Mind,USD,302
PUMA129481,Aug 04 2023,C87641,Jason Willis,Male,56,Australia,New York,Puma London,Website,Running Shoes,Puma Track Pants 3,SKU213942,6,10102,30,60612,42131.89,18480.11,Cash,4,Changed Mind,EUR,718
PUMA127506,1/9/2023,C14775,Kimberly Arroyo,F,50,UAE,NewYork,Puma Dubai,Website,Jackets,Puma Track Pants 62,SKU277650,5,8624,15,43120,24317.77,18802.23,Card,5,Delivered - Not Returned,INR,454
PUMA121120,4/1/2023,C90937,Evelyn Lee MD,M,61,Germany,Paris,Puma Dubai,Store,Track Pants,Puma Sports Shoes 79,SKU199515,1,9438,5,9438,5690.86,3747.14,Cash,,Wrong Size,INR,587
PUMA136313,11/8/2025,C81848,John Pacheco,Female,39,Australia,Delhii,Puma Mumbai,Marketplace,Track Pants,Puma Jackets 55,SKU292168,3,5352,5,16056,12979.7,3076.3,Card,2,Delivered - Not Returned,USD,901
PUMA113830,3/20/2024,C39200,Travis Taylor,,44,India,Bangalore,PUMA Mumbai,Marketplace,Track Pants,Puma T-Shirts 20,SKU707902,7,9837,15,68859,49486.83,19372.17,UPI,3,Wrong Size,INR,851
PUMA129122,17/05/2025,C22978,Valerie Wheeler,F,31,UK,New York,Puma Berlin,Website,Track Pants,Puma Jackets 60,SKU215784,10,6296,5,62960,37046.2,25913.8,UPI,3,Damaged,EUR,310
PUMA143815,Sep 10 2024,C56232,Ryan Butler,Female,55,India,NewYork,Puma NYC,Store,Running Shoes,Puma Running Shoes 26,SKU499599,7,8782,20,61474,42051.38,19422.62,Cash,1,,USD,35
PUMA100475,23/06/2024,C83996,Jason Carrillo,M,23,UAE,Delhi,Puma London,Store,Sports Shoes,Puma Running Shoes 11,SKU100770,6,8888,25,53328,26231.81,27096.19,Net Banking,1,,USD,951
PUMA120091,6/5/2023,C30703,Sandra Owens,Male,32,Australia,Paris,Puma Delhi,Mobile App,Accessories,Puma Sports Shoes 8,SKU773882,5,1554,25,7770,6189.04,1580.96,Net Banking,4,Delivered - Not Returned,EUR,173
PUMA133752,3/31/2025,C63981,Wanda Welch,Male,32,France,Bangalore,PUMA Mumbai,Website,Jackets,Puma Sports Shoes 85,SKU563082,10,6642,0,66420,39927.52,26492.48,Cash,,Changed Mind,USD,692
PUMA126403,Aug 14 2023,C92190,Patrick Johnson,,36,Germany,Berlin,Puma Delhi,Store,T-Shirts,Puma Accessories 33,SKU869186,7,9166,20,64162,39012.55,25149.45,Card,,Changed Mind,AED,124
PUMA117850,Feb 09 2025,C74519,Katherine Henson,Female,42,France,Mumbai,Puma Mumbai,Store,Sports Shoes,Puma Jackets 52,SKU347343,4,9224,0,36896,22356.99,14539.01,Card,2,Damaged,USD,108
PUMA128450,Nov 21 2024,C38266,Douglas Morgan,Male,58,Germany,Dubai,PUMA Mumbai,Store,Track Pants,Puma Track Pants 33,SKU592886,8,10112,20,80896,66155.25,14740.75,Net Banking,1,Late Delivery,GBP,195
PUMA108868,Jul 06 2023,C10563,Jennifer Kim DDS,Male,43,UK,Bangalore,Puma Delhi,Website,Running Shoes,Puma Accessories 36,SKU678457,6,8595,0,51570,41688.76,9881.24,UPI,3,Delivered - Not Returned,GBP,313
PUMA109664,28/02/2025,C66723,Zachary Nash,Female,38,Germany,Delhii,Puma-Mumbai,Mobile App,Running Shoes,Puma Jackets 74,SKU421698,3,4043,30,12129,7402.74,4726.26,Net Banking,1,Delivered - Not Returned,EUR,393
PUMA137834,15/03/2023,C72627,Bradley Warren,F,28,UAE,Dubai,Puma London,Mobile App,Accessories,Puma Running Shoes 18,SKU856254,6,10198,5,61188,41086.27,20101.73,PayPal,,Delivered - Not Returned,AED,74
PUMA107983,Apr 19 2025,C93227,Dale Olsen,F,62,India,Berlin,Puma-Mumbai,Marketplace,Sports Shoes,Puma T-Shirts 63,SKU541193,7,7609,10,53263,36765.33,16497.67,Card,,Wrong Size,EUR,783
PUMA146610,Oct 01 2025,C16411,Alyssa Graham,Female,34,USA,Paris,Puma Berlin,Mobile App,Jackets,Puma Track Pants 61,SKU856842,6,4666,25,27996,18675.41,9320.59,PayPal,,,EUR,896
PUMA142694,10/1/2025,C64598,Jay Hoover,Female,40,UAE,Delhi,Puma Dubai,Store,T-Shirts,Puma Accessories 6,SKU962738,8,833,10,6664,4642.38,2021.62,PayPal,2,Delivered - Not Returned,INR,25
PUMA138277,3/31/2023,C68214,Jonathon Jones,,,Australia,Mumbai,Puma-Mumbai,Store,Jackets,Puma T-Shirts 52,SKU494415,9,7637,25,68733,57466.9,11266.1,Card,5,Late Delivery,EUR,824
PUMA133040,Aug 19 2025,C55740,Justin Brown,,18,Germany,Delhii,Puma Berlin,Website,T-Shirts,Puma Accessories 46,SKU340187,3,1672,20,5016,2615.71,2400.29,Card,2,Changed Mind,AED,32
PUMA103240,9/6/2023,C30074,William Williamson,M,,India,Mumbai ,Puma-Mumbai,Marketplace,Sports Shoes,Puma Sports Shoes 20,SKU342656,6,6729,15,40374,23707.09,16666.91,Net Banking,1,Delivered - Not Returned,USD,780
PUMA106122,Jan 01 2025,C43886,Scott Vega,Female,46,India,Paris,Puma-Mumbai,Website,T-Shirts,Puma Track Pants 64,SKU546752,4,1773,25,7092,4143.86,2948.14,PayPal,5,Wrong Size,EUR,386
PUMA106425,9/2/2025,C80920,Paul Marshall,Male,,UAE,NewYork,Puma Dubai,Marketplace,Jackets,Puma Running Shoes 33,SKU655007,5,7162,25,35810,16898.39,18911.61,Net Banking,4,Damaged,USD,716
PUMA115234,Jul 03 2023,C17806,Scott Hayes,Male,21,USA,New York,Puma Berlin,Website,Accessories,Puma T-Shirts 36,SKU397006,6,10657,0,63942,53881.83,10060.17,Cash,1,Changed Mind,AED,434
PUMA124247,11/22/2025,C83227,Cheryl Ford,,15,USA,London,PUMA Mumbai,Website,Track Pants,Puma Sports Shoes 99,SKU257608,3,6293,30,18879,12713.59,6165.41,UPI,5,Damaged,INR,715
PUMA148261,5/12/2024,C14339,Richard Schaefer,Male,46,UK,NewYork,Puma NYC,Website,Accessories,Puma Running Shoes 24,SKU734273,8,6301,30,50408,37108.86,13299.14,PayPal,,,AED,652
PUMA149413,8/12/2025,C72203,Patrick Sexton,Male,,India,Delhii,Puma Berlin,Marketplace,Jackets,Puma Sports Shoes 1,SKU903225,3,6182,0,18546,13695.4,4850.6,UPI,5,Wrong Size,INR,475
PUMA109414,8/3/2023,C57491,Brittany Jones,M,53,USA,Sydney,Puma NYC,Marketplace,Jackets,Puma Running Shoes 19,SKU644567,2,9073,0,18146,11285.57,6860.43,UPI,,Changed Mind,EUR,580
PUMA135666,10/12/2025,C32693,Eddie Griffin,,48,UAE,New York,Puma Berlin,Marketplace,T-Shirts,Puma Jackets 42,SKU273157,7,10705,5,74935,58793.79,16141.21,UPI,,Wrong Size,GBP,13
PUMA110567,2/17/2025,C14419,Gary Walker,M,,France,London,Puma Dubai,Mobile App,Running Shoes,Puma T-Shirts 27,SKU882863,2,6381,10,12762,6916.23,5845.77,Card,1,Changed Mind,USD,726
PUMA111174,May 06 2025,C44564,Kevin Bishop,Male,37,UK,Bangalore,Puma NYC,Store,T-Shirts,Puma Jackets 26,SKU393746,10,1690,25,16900,13658.88,3241.12,UPI,3,Delivered - Not Returned,INR,464
PUMA113775,6/22/2023,C31544,Jonathan Johnson,Male,17,India,Dubai,Puma-Mumbai,Marketplace,T-Shirts,Puma Running Shoes 55,SKU247937,5,8241,25,41205,32218.95,8986.05,Cash,,Late Delivery,AED,609
PUMA106835,8/23/2025,C84500,Michael Dixon,,19,UK,New York,Puma NYC,Mobile App,T-Shirts,Puma Sports Shoes 80,SKU704433,9,2032,20,18288,12885.42,5402.58,UPI,1,Damaged,AED,495
PUMA114915,11/10/2023,C20466,Sarah Norman,M,20,India,Dubai,Puma Mumbai,Mobile App,T-Shirts,Puma Jackets 68,SKU603046,7,10022,25,70154,38328.98,31825.02,UPI,4,Late Delivery,INR,606
PUMA131496,10/26/2025,C65357,Kevin Wright,Female,15,USA,Sydney,Puma London,Website,Accessories,Puma Jackets 37,SKU342817,7,4800,15,33600,21631.98,11968.02,Net Banking,5,,INR,670
PUMA126908,May 29 2023,C91124,Julie Nguyen,M,19,Germany,New York,Puma Dubai,Website,Sports Shoes,Puma Track Pants 3,SKU248249,10,11512,5,115120,52647.24,62472.76,UPI,2,,EUR,234
PUMA123429,11/12/2025,C60737,Adam Sweeney,,43,France,NewYork,Puma Mumbai,Store,Jackets,Puma Running Shoes 25,SKU435316,3,10505,15,31515,26231.22,5283.78,PayPal,4,Damaged,EUR,930
PUMA127102,2/20/2025,C17456,Michelle Frey,Male,47,Germany,London,Puma Delhi,Mobile App,Running Shoes,Puma Running Shoes 13,SKU439610,3,2455,25,7365,4869.52,2495.48,Cash,2,Delivered - Not Returned,USD,700
PUMA113840,12/31/2024,C90079,Marvin Perez,Female,48,UK,Berlin,Puma NYC,Marketplace,Running Shoes,Puma Sports Shoes 62,SKU338571,9,583,30,5247,2710.44,2536.56,Net Banking,4,Late Delivery,EUR,700
PUMA141454,12/29/2025,C35904,Briana Simpson,M,30,Australia,London,Puma Dubai,Store,Sports Shoes,Puma T-Shirts 46,SKU456622,10,4501,30,45010,24985.44,20024.56,UPI,2,Changed Mind,GBP,55
PUMA149064,30/04/2025,C74963,Lauren Singh,F,28,India,New York,Puma NYC,Store,Running Shoes,Puma Running Shoes 72,SKU845098,5,10405,0,52025,26687.58,25337.42,Net Banking,,Late Delivery,AED,495
PUMA144977,May 31 2023,C98732,Mary Anderson,M,39,UK,London,Puma Berlin,Store,Track Pants,Puma Running Shoes 100,SKU284986,4,9695,0,38780,26195.71,12584.29,Net Banking,3,Damaged,EUR,221
PUMA107752,Sep 20 2023,C96145,Adrian Hogan,M,,Australia,New York,Puma London,Website,Jackets,Puma Track Pants 65,SKU590710,4,8268,20,33072,22256.11,10815.89,Card,,,EUR,50
PUMA112640,28/09/2023,C28567,Janet Dunn,Female,41,USA,Mumbai,Puma Dubai,Mobile App,Running Shoes,Puma Accessories 97,SKU231934,10,1255,20,12550,8217.6,4332.4,PayPal,2,Late Delivery,EUR,693
PUMA105950,18/06/2023,C71631,Dennis Anderson,Female,61,Germany,Delhi,Puma Delhi,Store,Jackets,Puma Sports Shoes 52,SKU686405,1,4646,30,4646,3886.56,759.44,Card,,Damaged,AED,913
PUMA138990,15/04/2024,C31596,Edward Myers,Male,51,USA,Berlin,Puma London,Mobile App,T-Shirts,Puma Sports Shoes 94,SKU279766,1,10836,15,10836,8674.13,2161.87,PayPal,3,,EUR,378
PUMA106806,11/5/2023,C87026,,,36,USA,Mumbai ,PUMA Mumbai,Marketplace,Accessories,Puma Accessories 19,SKU254373,6,2189,25,13134,8160.48,4973.52,Cash,4,Changed Mind,GBP,62
PUMA120035,1/5/2025,C96836,Mr. Jason Gonzales,,54,India,New York,Puma Dubai,Mobile App,Jackets,Puma Track Pants 49,SKU546990,4,3828,15,15312,10227.57,5084.43,Cash,2,,INR,345
PUMA106105,6/2/2024,C42195,Kayla Martin,F,52,India,London,Puma Berlin,Website,Accessories,Puma Running Shoes 40,SKU861874,7,9099,30,63693,49951.84,13741.16,Card,,Late Delivery,INR,17
PUMA135191,18/07/2024,C90717,Melinda Webb,Male,63,Germany,NewYork,PUMA Mumbai,Store,Accessories,Puma Sports Shoes 20,SKU162219,2,7942,5,15884,9307.1,6576.9,UPI,2,Wrong Size,INR,376
PUMA138372,5/24/2025,C43737,Anthony Reed,M,63,India,Dubai,PUMA Mumbai,Mobile App,Track Pants,Puma Jackets 36,SKU282465,6,4000,10,24000,18469.43,5530.57,PayPal,2,,USD,863
PUMA126688,8/4/2023,C37231,Chad Lowe,M,40,UK,Sydney,Puma Berlin,Store,T-Shirts,Puma Track Pants 97,SKU712319,1,4097,10,4097,1960.63,2136.37,Card,1,,GBP,638
PUMA145923,Mar 05 2023,C71703,Denise Collier,,21,Australia,Bangalore,Puma Mumbai,Mobile App,Sports Shoes,Puma Jackets 60,SKU931794,9,4702,5,42318,27836.19,14481.81,Net Banking,5,Damaged,GBP,819
PUMA134984,14/07/2024,C19872,Taylor Hall,Female,50,UK,Sydney,Puma-Mumbai,Marketplace,Sports Shoes,Puma T-Shirts 23,SKU949530,10,7116,10,71160,35980.64,35179.36,Net Banking,3,Delivered - Not Returned,INR,386
PUMA143417,Dec 17 2025,C88654,Jesus Davis,,31,USA,Mumbai,Puma Delhi,Store,Running Shoes,Puma Jackets 31,SKU927933,6,4360,5,26160,20735.65,5424.35,PayPal,4,Delivered - Not Returned,INR,35
PUMA147001,6/28/2025,C18066,Sharon Delgado,Male,61,France,London,Puma NYC,Store,Accessories,Puma Jackets 65,SKU409816,4,10422,30,41688,19898.89,21789.11,Cash,5,,EUR,932
PUMA100309,Mar 01 2023,C86468,Nicole Oneal,Female,55,UAE,NewYork,PUMA Mumbai,Marketplace,Sports Shoes,Puma Accessories 32,SKU224080,7,6486,5,45402,24237.85,21164.15,Card,4,Changed Mind,GBP,864
PUMA109163,3/5/2024,C95922,Erin Martin,Female,54,USA,London,Puma Berlin,Marketplace,Sports Shoes,Puma Sports Shoes 78,SKU274184,9,3473,30,31257,15654.14,15602.86,PayPal,,Late Delivery,GBP,91
PUMA117600,22/07/2023,C54659,Brent Allen,M,,USA,Delhii,Puma Mumbai,Website,Running Shoes,Puma Sports Shoes 32,SKU886379,2,3093,10,6186,4097.4,2088.6,Cash,5,Changed Mind,GBP,288
PUMA135605,28/10/2023,C38490,,Female,18,India,Mumbai ,Puma Dubai,Marketplace,Sports Shoes,Puma T-Shirts 89,SKU105156,10,1037,25,10370,6370.95,3999.05,PayPal,,Delivered - Not Returned,EUR,392
PUMA134772,1/11/2025,C78625,Chelsea Stanley,M,28,India,Sydney,PUMA Mumbai,Marketplace,Sports Shoes,Puma Jackets 58,SKU220207,2,9416,0,18832,9491.45,9340.55,Net Banking,3,,GBP,110
PUMA143802,May 01 2024,C75111,Cindy Evans,F,21,UAE,New York,Puma Berlin,Website,Running Shoes,Puma T-Shirts 96,SKU670833,8,1165,20,9320,5557.64,3762.36,Card,2,Changed Mind,GBP,426
PUMA147720,12/28/2025,C43384,Morgan Carter,M,20,India,Mumbai,Puma-Mumbai,Marketplace,T-Shirts,Puma Running Shoes 10,SKU677024,5,1672,5,8360,4950.69,3409.31,Net Banking,5,Damaged,EUR,268
PUMA148036,12/22/2025,C31632,Matthew Anderson,,,USA,Sydney,Puma Mumbai,Website,Accessories,Puma Running Shoes 78,SKU880781,9,2424,0,21816,16006.52,5809.48,UPI,,Damaged,INR,659
PUMA102438,1/7/2023,C44419,Barbara Parsons,Female,63,USA,London,Puma Berlin,Website,Accessories,Puma T-Shirts 11,SKU638285,8,9702,15,77616,64754.68,12861.32,Card,5,Delivered - Not Returned,USD,104
PUMA104070,4/6/2023,C43197,Andrew Kramer,F,38,USA,Mumbai,Puma Mumbai,Website,Jackets,Puma Track Pants 57,SKU545606,5,11451,0,57255,45667.98,11587.02,Cash,3,Wrong Size,AED,109
PUMA145110,8/12/2023,C58578,Shelly Freeman,,45,UAE,Delhi,Puma Delhi,Mobile App,Running Shoes,Puma Running Shoes 73,SKU866877,1,2723,0,2723,1411.65,1311.35,Cash,5,Changed Mind,INR,152
PUMA141883,Jun 30 2023,C44675,,F,42,France,Paris,Puma NYC,Mobile App,T-Shirts,Puma T-Shirts 99,SKU936564,3,7407,20,22221,12771.85,9449.15,UPI,3,Late Delivery,GBP,475
PUMA135574,3/18/2023,C92475,Alicia Roberts,Male,28,UAE,New York,Puma Mumbai,Marketplace,T-Shirts,Puma Accessories 50,SKU941982,6,6212,15,37272,16901.99,20370.01,PayPal,1,Wrong Size,AED,778
PUMA144202,6/27/2025,C30837,Nicholas Ruiz,M,32,UK,NewYork,Puma Delhi,Mobile App,T-Shirts,Puma T-Shirts 90,SKU288734,6,8241,15,49446,28532.97,20913.03,Card,4,,EUR,15
PUMA148774,Feb 02 2023,C94999,Kristy Johnson,F,44,India,Paris,Puma NYC,Mobile App,Sports Shoes,Puma Track Pants 25,SKU983002,3,6280,5,18840,9741.64,9098.36,Card,2,Wrong Size,INR,761
PUMA120267,3/8/2025,C80975,Luke Blackburn,F,43,UAE,London,Puma-Mumbai,Marketplace,Jackets,Puma Running Shoes 56,SKU526777,6,1473,15,8838,4152.74,4685.26,UPI,1,Changed Mind,EUR,439
PUMA103329,5/2/2023,C34517,Sarah Hamilton,,43,UK,Mumbai,Puma Dubai,Website,Accessories,Puma T-Shirts 6,SKU464520,3,1030,10,3090,1613.49,1476.51,Net Banking,5,,AED,681
PUMA123396,Jun 20 2023,C26828,Brian Hurley,F,31,USA,Mumbai,Puma-Mumbai,Store,Accessories,Puma Running Shoes 7,SKU325551,1,5309,30,5309,3219.98,2089.02,Net Banking,4,,USD,797
PUMA111664,Jan 06 2024,C68458,Sara Bowman,Female,60,Germany,London,Puma Dubai,Website,Jackets,Puma Accessories 32,SKU621708,5,10258,15,51290,31485.67,19804.33,Cash,2,,AED,468
PUMA114201,19/11/2025,C15385,Andrew Thomas,M,52,Australia,Mumbai,Puma Mumbai,Marketplace,Sports Shoes,Puma Running Shoes 4,SKU447070,2,4207,0,8414,6379.42,2034.58,Cash,5,Wrong Size,GBP,276
PUMA116838,Feb 16 2023,C34341,Nina Robles,Female,59,Germany,Bangalore,Puma Delhi,Store,Sports Shoes,Puma Accessories 79,SKU635012,4,3674,20,14696,12332.12,2363.88,Cash,2,,GBP,523
PUMA128242,Mar 27 2025,C51816,Dawn Smith,F,35,France,Mumbai ,Puma-Mumbai,Store,Jackets,Puma Sports Shoes 2,SKU552916,2,1404,20,2808,1664.97,1143.03,UPI,4,,GBP,201
PUMA124198,8/27/2024,C94354,Chris Mcgrath,F,19,UAE,Paris,Puma-Mumbai,Website,Jackets,Puma Running Shoes 85,SKU279528,4,1096,5,4384,3365.07,1018.93,Card,4,Late Delivery,GBP,779
PUMA132695,6/4/2025,C93466,Tammie Sullivan,,46,USA,New York,Puma Dubai,Store,T-Shirts,Puma Running Shoes 35,SKU852665,1,1974,20,1974,1165.13,808.87,UPI,4,,GBP,469
PUMA122351,8/17/2025,C37777,Diana Abbott,,39,Australia,NewYork,Puma Berlin,Store,T-Shirts,Puma Accessories 7,SKU300469,4,3643,10,14572,10957.76,3614.24,Net Banking,3,,USD,426
PUMA129919,4/30/2025,C66933,Christopher King,,,Germany,London,Puma NYC,Store,Jackets,Puma Sports Shoes 22,SKU521768,5,6893,0,34465,24221.45,10243.55,Card,,Wrong Size,USD,759
