Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Country,City,Store_Name,Sales_Channel,Product_Category,Product_Name,SKU,Quantity,Unit_Price,Cost,Payment_Method,Customer_Rating,Return_Reason,Currency,Inventory_Available,Revenue,Profit
PUMA104038,2025-12-19,C90102,Tracey Bates,Female,41,UAE,Delhi,Puma Mumbai,Mobile App,Accessories,Puma Jackets 6,SKU842711,7,2940.0,17238.89,UPI,1.0,Wrong Size,EUR,454,20580.0,3341.11
PUMA115483,2023-08-17,C47401,Jason Velazquez,Male,37,France,Mumbai,Puma Mumbai,Marketplace,Jackets,Puma Sports Shoes 50,SKU633420,9,6607.0,44951.13,Card,5.0,Not Specified,GBP,650,59463.0,14511.87
PUMA104137,2025-12-17,C72839,Steven Schmitt,Female,57,India,New York,Puma Delhi,Website,Track Pants,Puma T-Shirts 47,SKU750603,7,7885.0,35550.77,Cash,5.0,Wrong Size,AED,435,55195.0,19644.23
PUMA145980,2023-01-08,C85449,Jeffrey Elliott,Male,23,Australia,Delhi,Puma Delhi,Website,T-Shirts,Puma Jackets 43,SKU597811,8,9520.0,59750.36,Cash,5.0,Wrong Size,INR,181,76160.0,16409.64
PUMA113157,2024-07-15,C33471,Sheila Peck,Female,19,UAE,New York,Puma Mumbai,Website,Accessories,Puma Running Shoes 3,SKU387652,7,1066.0,4914.5,Net Banking,1.0,Wrong Size,USD,68,7462.0,2547.5
PUMA143745,2025-04-06,C46874,Daniel Larson,Female,40,India,London,Puma Mumbai,Store,Sports Shoes,Puma Track Pants 15,SKU541368,9,5311.0,23490.01,Net Banking,4.0,Damaged,EUR,425,47799.0,24308.99
PUMA115702,2023-08-04,C12661,Brent Garcia,Male,29,India,Dubai,Puma Dubai,Marketplace,Jackets,Puma Sports Shoes 93,SKU324936,4,2373.0,5201.65,Cash,4.0,Delivered - Not Returned,INR,55,9492.0,4290.35
PUMA149266,2025-05-22,C99762,Lauren Lewis,Male,18,UAE,Mumbai ,Puma Delhi,Website,Jackets,Puma Track Pants 33,SKU180996,9,9629.0,69023.77,UPI,5.0,Not Specified,INR,657,86661.0,17637.23
PUMA127339,2024-05-04,C42358,Charles Edwards,Female,18,UK,Mumbai,Puma Mumbai,Mobile App,Jackets,Puma Jackets 18,SKU757479,9,11726.0,62206.34,PayPal,1.0,Changed Mind,EUR,575,105534.0,43327.66
PUMA124651,2025-01-19,C97762,Calvin Krueger,Female,61,USA,Delhi,Puma Mumbai,Website,Sports Shoes,Puma T-Shirts 47,SKU147861,5,11689.0,35638.05,PayPal,1.0,Wrong Size,INR,60,58445.0,22806.95
PUMA124207,2024-01-09,C67626,Paul Martin,Female,44,USA,New York,Puma Mumbai,Store,T-Shirts,Puma Jackets 80,SKU384956,2,11027.0,15873.15,Cash,5.0,Late Delivery,USD,298,22054.0,6180.85
PUMA103347,2024-06-24,C18262,Antonio Brown,Female,31,Germany,Paris,Puma London,Marketplace,Track Pants,Puma Jackets 55,SKU359899,4,9204.0,29848.94,UPI,1.0,Delivered - Not Returned,AED,534,36816.0,6967.06
PUMA143062,2025-09-19,C40231,Walter Rollins,Female,43,France,London,Puma Mumbai,Mobile App,Sports Shoes,Puma Running Shoes 43,SKU518044,2,8414.0,13383.53,UPI,1.0,Not Specified,AED,13,16828.0,3444.47
PUMA129110,2025-12-10,C88662,Unknown,Male,23,UAE,New York,Puma London,Mobile App,Sports Shoes,Puma Sports Shoes 6,SKU122907,8,1283.0,8193.45,UPI,4.0,Delivered - Not Returned,AED,174,10264.0,2070.55
PUMA124840,2023-11-14,C27590,Trevor Thomas,Female,22,Germany,Mumbai ,Puma NYC,Mobile App,T-Shirts,Puma Track Pants 27,SKU883722,6,6756.0,32880.56,Net Banking,4.0,Not Specified,AED,44,40536.0,7655.44
PUMA104922,2023-01-29,C42153,Jose Holmes,Female,28,USA,Delhi,Puma NYC,Store,Sports Shoes,Puma Track Pants 16,SKU115166,7,1707.0,7378.28,PayPal,4.0,Not Specified,AED,673,11949.0,4570.72
PUMA109155,2025-10-22,C78564,John Bailey,Female,23,USA,Delhi,Puma Mumbai,Website,Sports Shoes,Puma Track Pants 20,SKU556612,3,10568.0,22963.06,Cash,2.0,Delivered - Not Returned,USD,330,31704.0,8740.94
PUMA143997,2025-11-09,C76443,Kevin Wright,Male,17,France,Delhi,Puma Mumbai,Website,Track Pants,Puma T-Shirts 62,SKU271834,7,11096.0,38212.05,PayPal,3.0,Delivered - Not Returned,GBP,439,77672.0,39459.95
PUMA121317,2024-06-13,C17388,Carlos Foster,Male,38,Australia,Delhi,Puma London,Marketplace,Jackets,Puma T-Shirts 82,SKU431167,9,8924.0,62805.73,Card,2.0,Not Specified,INR,135,80316.0,17510.27
PUMA127035,2024-11-13,C12986,Marcus Allen,Male,60,UK,Bangalore,Puma Dubai,Mobile App,Track Pants,Puma Track Pants 24,SKU507542,2,1113.0,1680.83,Cash,4.0,Changed Mind,EUR,898,2226.0,545.17
PUMA135555,2023-07-13,C73425,Clinton Campbell,Female,44,France,New York,Puma NYC,Store,Jackets,Puma Running Shoes 71,SKU990882,10,3197.0,20159.15,PayPal,2.0,Not Specified,AED,751,31970.0,11810.85
PUMA122387,2025-08-04,C21633,Unknown,Male,57,Australia,Mumbai ,Puma Mumbai,Marketplace,Accessories,Puma Track Pants 86,SKU471682,8,6088.0,28446.18,PayPal,1.0,Changed Mind,GBP,610,48704.0,20257.82
PUMA139843,2025-01-08,C48492,Brandi Cook,Female,39,India,Bangalore,Puma Dubai,Store,Running Shoes,Puma Sports Shoes 61,SKU328500,10,6044.0,49240.64,PayPal,2.0,Late Delivery,GBP,362,60440.0,11199.36
PUMA102095,2025-11-24,C54621,Christine Franklin,Female,21,UAE,Berlin,Puma Mumbai,Store,Jackets,Puma Running Shoes 25,SKU543010,6,7499.0,29748.49,PayPal,4.0,Late Delivery,EUR,862,44994.0,15245.51
PUMA130107,2023-01-12,C95391,Unknown,Female,35,France,Delhi,Puma NYC,Mobile App,T-Shirts,Puma Track Pants 95,SKU117197,10,7348.0,56489.96,Cash,4.0,Not Specified,INR,404,73480.0,16990.04
PUMA124460,2025-11-16,C88670,Unknown,Female,56,UAE,Dubai,Puma NYC,Store,Accessories,Puma Accessories 85,SKU132949,10,3849.0,17825.42,Cash,2.0,Late Delivery,USD,613,38490.0,20664.58
PUMA104672,2023-07-05,C41840,Jasmine Whitney,Male,21,Australia,Delhi,Puma Mumbai,Mobile App,Jackets,Puma T-Shirts 29,SKU301820,2,10533.0,9701.75,Card,4.0,Damaged,INR,342,21066.0,11364.25
PUMA118202,2023-09-29,C99085,Karen Smith,Female,54,France,Paris,Puma Mumbai,Mobile App,Sports Shoes,Puma Jackets 97,SKU525082,5,6963.0,25469.09,Card,5.0,Delivered - Not Returned,USD,297,34815.0,9345.91
PUMA121542,2025-09-16,C72827,Ashley Scott,Male,39,France,New York,Puma London,Website,Accessories,Puma T-Shirts 70,SKU276862,5,4411.0,11565.25,PayPal,2.0,Not Specified,EUR,811,22055.0,10489.75
PUMA105094,2025-05-24,C76689,Kevin Owens,Female,30,France,London,Puma London,Store,Running Shoes,Puma Track Pants 65,SKU712129,9,5561.0,23993.98,Net Banking,5.0,Wrong Size,GBP,314,50049.0,26055.02
PUMA141266,2024-01-29,C63205,Mrs. Jessica Wagner,Female,53,India,Delhi,Puma NYC,Mobile App,T-Shirts,Puma Track Pants 4,SKU185742,6,5294.0,23404.05,PayPal,3.0,Changed Mind,INR,245,31764.0,8359.95
PUMA111529,2024-12-06,C31613,Jeremy Haley,Male,63,Australia,Delhi,Puma Dubai,Store,Track Pants,Puma Jackets 44,SKU749559,3,3257.0,4881.28,Card,1.0,Changed Mind,AED,753,9771.0,4889.72
PUMA131221,2024-03-11,C36141,Danielle Williams,Female,31,India,New York,Puma London,Marketplace,Jackets,Puma T-Shirts 95,SKU185468,6,6584.0,27141.9,Net Banking,4.0,Damaged,USD,193,39504.0,12362.1
PUMA135505,2024-03-24,C18163,Casey Marshall,Female,19,Germany,Mumbai,Puma Mumbai,Mobile App,Jackets,Puma Track Pants 46,SKU409498,9,2162.0,12716.18,Net Banking,5.0,Changed Mind,AED,238,19458.0,6741.82
PUMA119809,2024-03-19,C97777,Alexander Knapp,Male,61,Germany,Bangalore,Puma Mumbai,Website,Running Shoes,Puma Jackets 100,SKU398580,7,11820.0,68997.56,Net Banking,3.0,Damaged,INR,621,82740.0,13742.44
PUMA117478,2024-12-25,C32603,Jose Fuller,Male,60,India,Bangalore,Puma Mumbai,Marketplace,Track Pants,Puma Accessories 45,SKU537686,4,9249.0,24641.83,UPI,2.0,Damaged,AED,307,36996.0,12354.17
PUMA119319,2025-01-14,C65436,Raymond Cameron,Female,40,Australia,New York,Puma Dubai,Mobile App,Sports Shoes,Puma Jackets 47,SKU117944,6,1280.0,5985.34,Card,4.0,Damaged,INR,774,7680.0,1694.66
PUMA113385,2023-09-29,C27700,Traci Cooper,Male,61,India,New York,Puma Dubai,Website,Jackets,Puma Accessories 100,SKU711335,1,10001.0,7736.77,Net Banking,3.0,Delivered - Not Returned,GBP,475,10001.0,2264.23
PUMA124131,2025-07-14,C25470,Mrs. Brianna Sullivan,Female,61,USA,New York,Puma NYC,Store,Running Shoes,Puma Accessories 20,SKU920305,9,10908.0,57454.15,UPI,2.0,Late Delivery,EUR,418,98172.0,40717.85
PUMA145479,2023-10-01,C67643,Matthew Peters,Male,53,Australia,Delhi,Puma Mumbai,Marketplace,Jackets,Puma Running Shoes 72,SKU335773,1,10629.0,8823.26,PayPal,5.0,Damaged,GBP,601,10629.0,1805.74
PUMA123853,2023-05-11,C98850,Julia Scott,Female,38,India,New York,Puma Delhi,Mobile App,Accessories,Puma Track Pants 86,SKU590109,2,9310.0,14444.54,PayPal,2.0,Delivered - Not Returned,AED,233,18620.0,4175.46
PUMA113599,2024-04-18,C64460,Michelle Michael,Female,63,USA,Mumbai ,Puma Berlin,Marketplace,Running Shoes,Puma Jackets 10,SKU444011,9,6622.0,28325.11,Cash,4.0,Not Specified,GBP,154,59598.0,31272.89
PUMA110245,2024-04-19,C30908,Mason Casey,Female,33,France,London,Puma Berlin,Store,Sports Shoes,Puma T-Shirts 55,SKU917450,3,4484.0,10613.45,PayPal,4.0,Wrong Size,USD,582,13452.0,2838.55
PUMA135237,2025-07-30,C29245,Nancy Hammond,Female,61,Australia,London,Puma London,Mobile App,Sports Shoes,Puma Sports Shoes 85,SKU220059,3,6881.0,16337.11,Net Banking,4.0,Wrong Size,USD,584,20643.0,4305.89
PUMA146094,2023-05-31,C33954,Carl Williams,Female,52,USA,Delhi,Puma Berlin,Website,Jackets,Puma Running Shoes 36,SKU350002,2,4165.0,5319.87,Net Banking,3.0,Not Specified,EUR,68,8330.0,3010.13
PUMA101991,2024-02-28,C71799,Courtney Guzman,Female,56,India,Mumbai,Puma Dubai,Marketplace,Running Shoes,Puma Accessories 84,SKU876615,6,6614.0,21945.84,Card,1.0,Late Delivery,USD,941,39684.0,17738.16
PUMA103082,2023-05-04,C96372,Barbara Ramirez,Male,43,India,New York,Puma Mumbai,Website,Running Shoes,Puma Track Pants 96,SKU192899,3,5345.0,7353.07,PayPal,3.0,Damaged,AED,976,16035.0,8681.93
PUMA101697,2025-05-10,C69582,Alexis Dougherty,Female,40,France,Paris,Puma Mumbai,Marketplace,T-Shirts,Puma Sports Shoes 5,SKU754856,7,7217.0,31561.57,Net Banking,3.0,Wrong Size,GBP,203,50519.0,18957.43
PUMA111509,2023-09-09,C57791,Logan Fowler,Female,57,India,Mumbai ,Puma Delhi,Website,Accessories,Puma T-Shirts 14,SKU791529,10,10467.0,67817.67,UPI,3.0,Wrong Size,USD,430,104670.0,36852.33
PUMA134403,2024-08-26,C92133,Tanya Hicks,Male,42,UAE,New York,Puma Mumbai,Website,Track Pants,Puma T-Shirts 45,SKU939237,8,8008.0,48166.67,Cash,5.0,Not Specified,AED,606,64064.0,15897.33
PUMA127841,2025-05-31,C12318,Matthew Fisher,Male,26,France,New York,Puma Delhi,Website,Running Shoes,Puma Sports Shoes 43,SKU278585,6,2355.0,8202.63,Card,5.0,Changed Mind,USD,881,14130.0,5927.37
PUMA140052,2024-09-04,C58927,Michael Walker,Female,40,India,London,Puma Delhi,Marketplace,Jackets,Puma Jackets 29,SKU330117,5,10252.0,35739.51,UPI,5.0,Damaged,INR,651,51260.0,15520.49
PUMA132338,2025-05-17,C76161,Mary Rogers,Male,59,UK,Mumbai ,Puma London,Store,Sports Shoes,Puma Jackets 16,SKU926430,5,2753.0,7952.55,Net Banking,5.0,Late Delivery,USD,504,13765.0,5812.45
PUMA124526,2025-03-26,C81924,Sandra Tate,Female,57,Germany,London,Puma Berlin,Website,T-Shirts,Puma Track Pants 4,SKU682854,7,11614.0,65590.3,PayPal,1.0,Late Delivery,EUR,738,81298.0,15707.7
PUMA141187,2023-09-27,C79592,Ashley Scott,Male,39,Australia,Mumbai ,Puma London,Marketplace,Jackets,Puma Sports Shoes 41,SKU751623,8,2357.0,13982.69,UPI,4.0,Late Delivery,EUR,328,18856.0,4873.31
PUMA100513,2025-03-03,C26363,Joshua Herring,Male,23,Australia,Bangalore,Puma Mumbai,Website,Jackets,Puma Accessories 28,SKU328204,7,4436.0,25408.21,Card,5.0,Wrong Size,EUR,301,31052.0,5643.79
PUMA140369,2024-03-26,C99046,Marcia Malone,Male,65,USA,Delhi,Puma Delhi,Mobile App,Track Pants,Puma Running Shoes 78,SKU950763,8,1623.0,10933.08,Cash,3.0,Not Specified,INR,499,12984.0,2050.92
PUMA127838,2024-10-21,C46946,Aaron Buck,Male,19,UK,Sydney,Puma Berlin,Store,Running Shoes,Puma Track Pants 89,SKU654746,7,2118.0,7629.15,Card,5.0,Damaged,GBP,899,14826.0,7196.85
PUMA134646,2024-11-02,C74781,David Brown,Female,27,France,Sydney,Puma Mumbai,Store,T-Shirts,Puma Running Shoes 40,SKU209031,9,11016.0,73421.45,UPI,4.0,Changed Mind,GBP,50,99144.0,25722.55
PUMA143879,2023-06-03,C59888,Jenna Martin,Male,18,UK,Sydney,Puma Delhi,Website,Sports Shoes,Puma Track Pants 77,SKU899938,1,3875.0,2874.11,Net Banking,3.0,Wrong Size,AED,962,3875.0,1000.89
PUMA109840,2023-07-16,C80748,Lisa Hodges,Female,22,India,Sydney,Puma Mumbai,Website,T-Shirts,Puma Running Shoes 78,SKU218691,2,2820.0,3765.89,UPI,2.0,Not Specified,GBP,463,5640.0,1874.11
PUMA112713,2024-02-21,C38782,Christopher Bass,Female,43,UK,Delhi,Puma Mumbai,Website,Running Shoes,Puma Running Shoes 22,SKU602276,1,6653.0,4358.6,PayPal,1.0,Not Specified,GBP,571,6653.0,2294.4
PUMA101210,2023-09-04,C86283,Gail Villanueva,Female,41,Germany,Dubai,Puma Dubai,Website,Jackets,Puma T-Shirts 9,SKU348608,1,11147.0,7505.21,Card,1.0,Late Delivery,INR,744,11147.0,3641.79
PUMA137204,2024-11-25,C37580,Linda Smith,Female,37,France,Mumbai,Puma Dubai,Store,Accessories,Puma Track Pants 26,SKU778906,6,7520.0,29444.66,Cash,5.0,Not Specified,EUR,962,45120.0,15675.34
PUMA149885,2023-12-10,C69339,Heidi Lynn,Male,64,USA,Mumbai ,Puma Delhi,Mobile App,Sports Shoes,Puma Sports Shoes 78,SKU382557,10,8582.0,38911.07,PayPal,4.0,Damaged,GBP,36,85820.0,46908.93
PUMA110022,2025-06-16,C71640,Jonathan Johnson,Male,49,Germany,Sydney,Puma Mumbai,Website,Track Pants,Puma Jackets 53,SKU747221,4,1549.0,4323.69,Card,4.0,Changed Mind,EUR,838,6196.0,1872.31
PUMA100840,2025-09-30,C61711,Brandon Contreras,Male,19,Australia,New York,Puma Berlin,Marketplace,Running Shoes,Puma Running Shoes 36,SKU446560,5,4129.0,11900.4,UPI,3.0,Not Specified,EUR,307,20645.0,8744.6
PUMA109362,2025-06-02,C60702,Ashley Olson,Male,61,USA,London,Puma Berlin,Marketplace,Jackets,Puma T-Shirts 13,SKU706972,10,10808.0,67881.22,UPI,2.0,Wrong Size,USD,866,108080.0,40198.78
PUMA114313,2023-02-18,C15462,Michael Parker,Female,60,USA,Mumbai,Puma Mumbai,Mobile App,T-Shirts,Puma Accessories 81,SKU107315,1,6501.0,4656.67,UPI,5.0,Not Specified,INR,825,6501.0,1844.33
PUMA115028,2024-07-15,C20680,Ian Little,Female,23,USA,Paris,Puma NYC,Website,Accessories,Puma Sports Shoes 53,SKU153358,4,855.0,2616.19,Cash,4.0,Damaged,AED,439,3420.0,803.81
PUMA113918,2024-09-01,C18534,Alex Crawford DDS,Male,36,UK,Delhi,Puma Mumbai,Marketplace,Jackets,Puma Track Pants 95,SKU207877,9,2892.0,18607.41,Card,2.0,Late Delivery,USD,752,26028.0,7420.59
PUMA131417,2025-09-07,C53858,Derek Smith,Female,37,USA,Delhi,Puma London,Website,Jackets,Puma Running Shoes 49,SKU646502,10,6464.0,45107.62,Cash,3.0,Late Delivery,USD,501,64640.0,19532.38
PUMA133594,2024-04-08,C86090,Carolyn Thomas,Male,62,France,New York,Puma Mumbai,Mobile App,T-Shirts,Puma Sports Shoes 99,SKU245471,4,11518.0,39159.3,Net Banking,4.0,Late Delivery,GBP,528,46072.0,6912.7
PUMA145095,2025-07-28,C43691,Richard Spencer,Female,64,Australia,Mumbai ,Puma Berlin,Mobile App,Sports Shoes,Puma T-Shirts 27,SKU615482,2,3024.0,3485.2,Card,1.0,Wrong Size,USD,315,6048.0,2562.8
PUMA135363,2023-08-21,C58887,Christopher Diaz,Male,62,USA,New York,Puma Mumbai,Marketplace,Track Pants,Puma T-Shirts 11,SKU416163,10,10862.0,88499.45,Card,1.0,Delivered - Not Returned,USD,75,108620.0,20120.55
PUMA110403,2024-07-22,C45141,Danielle Brandt,Male,28,UK,Mumbai,Puma Mumbai,Mobile App,T-Shirts,Puma Jackets 75,SKU170664,6,9976.0,36141.26,UPI,4.0,Not Specified,AED,44,59856.0,23714.74
PUMA148887,2024-07-24,C46828,Lynn Myers,Female,33,USA,New York,Puma Delhi,Marketplace,T-Shirts,Puma Track Pants 87,SKU106880,3,2674.0,3826.08,PayPal,4.0,Wrong Size,EUR,164,8022.0,4195.92
PUMA132605,2025-11-27,C44154,Victoria Miller,Female,19,USA,Dubai,Puma Mumbai,Mobile App,T-Shirts,Puma Jackets 5,SKU859757,7,7981.0,26451.65,Cash,3.0,Late Delivery,GBP,127,55867.0,29415.35
PUMA124495,2025-02-08,C19020,Jeffery Sanchez,Male,64,UAE,New York,Puma Dubai,Marketplace,Jackets,Puma Track Pants 78,SKU959323,8,1636.0,8494.29,PayPal,4.0,Not Specified,USD,891,13088.0,4593.71
PUMA109559,2023-08-09,C49680,Shannon Smith,Female,54,India,Delhi,Puma Berlin,Mobile App,T-Shirts,Puma Jackets 74,SKU116272,6,8494.0,30112.92,PayPal,2.0,Delivered - Not Returned,AED,315,50964.0,20851.08
PUMA145951,2025-08-27,C23078,Michael Lewis,Male,47,UAE,Sydney,Puma Berlin,Marketplace,Jackets,Puma T-Shirts 7,SKU325423,2,7470.0,11256.67,Card,1.0,Late Delivery,USD,498,14940.0,3683.33
PUMA123908,2023-02-06,C14084,Unknown,Male,54,Germany,Delhi,Puma Mumbai,Marketplace,Jackets,Puma Accessories 14,SKU944888,9,2324.0,17105.78,Net Banking,5.0,Delivered - Not Returned,EUR,181,20916.0,3810.22
PUMA127392,2024-05-10,C14090,Brittany Brennan,Male,31,UAE,Berlin,Puma Mumbai,Mobile App,Track Pants,Puma T-Shirts 45,SKU631505,4,9546.0,18436.3,PayPal,4.0,Delivered - Not Returned,GBP,40,38184.0,19747.7
PUMA127997,2024-01-21,C69796,Angel Bailey,Female,65,UAE,Sydney,Puma Mumbai,Store,T-Shirts,Puma Sports Shoes 7,SKU772541,9,2115.0,15394.19,Card,2.0,Damaged,USD,694,19035.0,3640.81
PUMA120344,2024-06-09,C18923,Lauren Simpson,Female,54,India,Dubai,Puma London,Mobile App,Accessories,Puma Running Shoes 69,SKU284559,7,7134.0,34107.92,UPI,4.0,Not Specified,USD,926,49938.0,15830.08
PUMA125773,2023-10-05,C69955,Matthew Tran MD,Male,51,UAE,New York,Puma Mumbai,Mobile App,Track Pants,Puma Track Pants 94,SKU256737,10,2472.0,11941.24,UPI,4.0,Not Specified,GBP,331,24720.0,12778.76
PUMA123408,2024-03-19,C36423,Jason Khan,Female,49,India,Bangalore,Puma Berlin,Mobile App,Running Shoes,Puma Running Shoes 65,SKU861963,5,6648.0,25918.69,Card,4.0,Late Delivery,AED,736,33240.0,7321.31
PUMA148434,2024-10-29,C13956,Anthony Carroll,Female,22,India,Delhi,Puma Mumbai,Mobile App,Running Shoes,Puma Accessories 42,SKU620749,1,5895.0,4690.3,Cash,2.0,Changed Mind,EUR,558,5895.0,1204.7
PUMA114655,2023-02-04,C73364,Laura Brown,Female,64,USA,Dubai,Puma NYC,Marketplace,Jackets,Puma T-Shirts 22,SKU301529,8,7780.0,40419.67,Cash,4.0,Not Specified,GBP,309,62240.0,21820.33
PUMA112176,2023-01-24,C13744,Christopher Vasquez,Male,28,USA,Sydney,Puma Delhi,Store,T-Shirts,Puma Accessories 23,SKU578218,9,5395.0,24829.7,Net Banking,4.0,Wrong Size,GBP,704,48555.0,23725.3
PUMA145637,2024-02-07,C69757,Unknown,Male,43,Australia,Delhi,Puma NYC,Mobile App,Sports Shoes,Puma T-Shirts 50,SKU425316,6,10574.0,38807.13,Card,3.0,Damaged,INR,381,63444.0,24636.87
PUMA104494,2023-05-08,C47175,Unknown,Female,35,France,London,Puma Berlin,Marketplace,Running Shoes,Puma T-Shirts 47,SKU745158,1,946.0,467.11,Cash,3.0,Late Delivery,EUR,328,946.0,478.89
PUMA129177,2025-03-31,C25563,Laura Frank,Female,48,Germany,Delhi,Puma Mumbai,Website,T-Shirts,Puma Track Pants 64,SKU370842,7,1861.0,6245.64,Net Banking,1.0,Damaged,GBP,614,13027.0,6781.36
PUMA100519,2025-05-31,C55945,Justin Marquez,Female,44,USA,Mumbai ,Puma Dubai,Website,Sports Shoes,Puma Accessories 46,SKU879702,9,6613.0,27848.46,UPI,3.0,Late Delivery,AED,766,59517.0,31668.54
PUMA117306,2025-05-08,C66277,Unknown,Female,15,UAE,New York,Puma NYC,Website,Accessories,Puma Jackets 14,SKU931137,2,10737.0,11930.97,Cash,4.0,Wrong Size,GBP,151,21474.0,9543.03
PUMA145177,2025-03-19,C34668,Robert Huang,Male,61,UAE,Delhi,Puma Mumbai,Mobile App,Jackets,Puma Track Pants 76,SKU512913,10,4971.0,38764.31,PayPal,1.0,Wrong Size,USD,321,49710.0,10945.69
PUMA149436,2025-07-03,C86610,Cory Oneill,Female,49,Germany,Dubai,Puma Mumbai,Store,Jackets,Puma Sports Shoes 45,SKU323980,3,6432.0,11789.65,PayPal,4.0,Damaged,AED,810,19296.0,7506.35
PUMA127448,2025-01-10,C42917,Thomas Boyd,Female,19,UK,Delhi,Puma Mumbai,Website,Sports Shoes,Puma T-Shirts 19,SKU591863,5,5211.0,17409.29,UPI,5.0,Not Specified,EUR,413,26055.0,8645.71
PUMA112671,2023-03-14,C19616,Charlene Gregory,Male,49,Germany,Dubai,Puma Mumbai,Website,Accessories,Puma Sports Shoes 40,SKU832549,6,6583.0,27054.0,Cash,5.0,Changed Mind,EUR,828,39498.0,12444.0
PUMA136301,2023-06-24,C15845,Sheila Wright,Female,58,UAE,Mumbai,Puma Delhi,Store,Track Pants,Puma Accessories 84,SKU250082,6,10731.0,36600.32,UPI,2.0,Damaged,INR,92,64386.0,27785.68
PUMA102792,2023-01-22,C12400,Bonnie Edwards,Male,18,Germany,Mumbai ,Puma London,Store,Track Pants,Puma Running Shoes 13,SKU346001,5,4567.0,10581.01,PayPal,3.0,Damaged,EUR,312,22835.0,12253.99
PUMA104095,2025-03-23,C94937,Yvonne Jackson,Male,46,France,Delhi,Puma Berlin,Website,Jackets,Puma Jackets 88,SKU291245,3,7882.0,14410.7,Net Banking,4.0,Wrong Size,GBP,584,23646.0,9235.3
PUMA111286,2023-10-20,C31266,Billy Moore,Female,34,Australia,Mumbai ,Puma Berlin,Website,T-Shirts,Puma Jackets 18,SKU602698,8,11501.0,59548.52,Net Banking,2.0,Changed Mind,GBP,314,92008.0,32459.48
PUMA146361,2025-01-31,C48381,Brianna Wilson,Male,41,UK,Mumbai ,Puma London,Website,Track Pants,Puma Sports Shoes 85,SKU421687,1,6420.0,5098.13,Card,1.0,Damaged,AED,86,6420.0,1321.87
PUMA135920,2025-01-18,C53864,Jessica Myers,Female,54,Germany,London,Puma Delhi,Website,Track Pants,Puma Jackets 27,SKU221429,7,10842.0,54035.55,Cash,1.0,Damaged,INR,259,75894.0,21858.45
PUMA146695,2024-05-01,C10260,Kyle Hays,Male,54,Australia,Berlin,Puma Delhi,Marketplace,Accessories,Puma Jackets 65,SKU497149,5,11646.0,42435.68,PayPal,4.0,Not Specified,AED,56,58230.0,15794.32
PUMA127872,2025-01-25,C71355,Brandon Hawkins,Female,17,India,Bangalore,Puma NYC,Website,Jackets,Puma Jackets 37,SKU917118,7,10820.0,60925.13,Card,4.0,Delivered - Not Returned,EUR,339,75740.0,14814.87
PUMA135706,2024-03-13,C69091,Manuel Santos,Male,61,India,New York,Puma Mumbai,Website,Running Shoes,Puma T-Shirts 7,SKU682747,3,9240.0,18376.92,Net Banking,1.0,Changed Mind,AED,523,27720.0,9343.08
PUMA139892,2025-08-28,C95043,Victoria Brewer DDS,Female,31,USA,New York,Puma Mumbai,Marketplace,T-Shirts,Puma T-Shirts 49,SKU880009,10,2957.0,15313.98,Cash,5.0,Not Specified,EUR,850,29570.0,14256.02
PUMA135923,2025-01-20,C72676,Wyatt Aguilar,Female,29,USA,Bangalore,Puma Delhi,Mobile App,Jackets,Puma T-Shirts 59,SKU560354,8,11288.0,47198.13,Card,5.0,Changed Mind,INR,686,90304.0,43105.87
PUMA111317,2023-11-17,C11990,Heather Lee DVM,Female,23,UK,Delhi,Puma Mumbai,Marketplace,T-Shirts,Puma Running Shoes 92,SKU398068,4,2723.0,8926.17,UPI,1.0,Damaged,USD,389,10892.0,1965.83
PUMA106671,2024-12-19,C16609,Melinda Alexander,Male,28,India,London,Puma Mumbai,Marketplace,Sports Shoes,Puma Sports Shoes 29,SKU597118,3,8791.0,16452.69,PayPal,3.0,Wrong Size,INR,913,26373.0,9920.31
PUMA118163,2023-11-24,C51566,Richard Jackson,Female,50,UAE,New York,Puma Delhi,Mobile App,Accessories,Puma Track Pants 14,SKU614590,8,4895.0,31146.89,Net Banking,4.0,Not Specified,INR,363,39160.0,8013.11
PUMA110360,2024-09-29,C58110,Dennis Moore,Male,41,France,Delhi,Puma Mumbai,Store,Track Pants,Puma Accessories 40,SKU288795,7,8006.0,33858.0,PayPal,5.0,Changed Mind,EUR,583,56042.0,22184.0
PUMA127011,2023-10-31,C81989,John Wells,Female,26,UK,Bangalore,Puma Mumbai,Store,Sports Shoes,Puma Track Pants 77,SKU548079,8,6605.0,33132.76,Net Banking,2.0,Delivered - Not Returned,AED,706,52840.0,19707.24
PUMA129658,2025-07-02,C59767,Morgan Mueller,Female,43,UAE,Berlin,Puma Berlin,Website,T-Shirts,Puma Jackets 42,SKU700714,1,774.0,483.01,UPI,4.0,Late Delivery,USD,505,774.0,290.99
PUMA131596,2024-10-19,C82797,James Hardy,Male,61,India,New York,Puma Berlin,Mobile App,Jackets,Puma Track Pants 42,SKU695263,6,9208.0,26746.84,Net Banking,5.0,Delivered - Not Returned,EUR,137,55248.0,28501.16
